0,Note,Time,Delay,Channel
1,A,0,0.631577,0
2,G,0,0.631577,0
3,C,0,1.263154,0
4,A,0,0.631577,0
5,G,0,0.631577,0
6,C,0,1.263154,0
7,F,0,0.3157885,0
8,F,0,0.3157885,0
9,F,0,0.3157885,0
10,F,0,0.3157885,0
11,G,0,0.3157885,0
12,G,0,0.3157885,0
13,G,0,0.3157885,0
14,G,0,0.3157885,0
15,A,0,0.631577,0
16,G,0,0.631577,0
17,F,0,1.263154,0
