0,Note,Time,Delay,Channel
1,.A,1.83349609375,0.28125,0
2,.B,2.125,0.125,0
3,.B,2.25,0.40625,0
4,A,8.0,0.375,0
5,^C,8.375,1.625,0
6,^C,10.0,0.625,0
7,^E,10.625,0.375,0
8,^F,11.0,0.25,0
9,^G,11.25,0.375,0
10,^G,11.625,0.25,0
11,^F,11.875,0.375,0
12,^E,12.25,0.25,0
13,^F,12.5,1.15625,0
