0,Note,Time,Delay,Channel
1,^F,2.5,1.0,0
2,^F,3.5,1.0,0
3,^C,4.5,0.25,0
4,E,4.75,0.125,0
5,^E,4.875,0.25,0
6,F,5.125,0.25,0
7,^F,5.375,1.0,0
8,^E,6.375,0.5,0
9,^F,6.875,0.375,0
10,^E,7.25,0.0,0
