0,Note,Time,Delay,Channel
268,^C,35.649902343749936,0.20625,5
269,A G .B ,35.849999999999945,0.15,4
270,B D,35.99999999999994,0.15,4
271,.G B ^D B ,36.14999999999995,0.09375,0
272,.G B ^D ^D ,36.24990234374995,0.056249999999999994,0
273,^E B,36.299999999999955,0.075,5
274,^D,36.37499999999996,0.075,4
275,.B,36.44999999999996,0.075,0
276,^D,36.52499999999996,0.075,4
277,^D B,36.599999999999966,0.075,4
278,B ^G ^D ,36.67499999999997,0.075,4
279,D G B ,36.74999999999997,0.09375,0
280,^C,36.849902343749974,0.13125,5
281,^E,36.97499999999998,0.075,5
282,C E ,37.04999999999998,0.15,0
283,E G,37.19999999999998,0.075,4
284,G ^C ^E ,37.274999999999984,0.075,4
285,G ^C,37.34999999999999,0.09375,4
286,G ^E ^C ,37.44990234374999,0.056249999999999994,4
287,E ^C,37.49999999999999,0.075,0
288,^E,37.574999999999996,0.075,4
289,^C,37.65,0.075,4
290,^E,37.725,0.075,4
291,^C,37.800000000000004,0.075,4
292,G ^C ^E ,37.87500000000001,0.075,4
293,.G,37.95000000000001,0.3,0
294,^C E,38.250000000000014,0.15,4
295,C E ,38.40000000000001,0.15,0
296,C G ^E A ^E,38.55000000000002,0.09375,0
297,^E G,38.64990234375002,0.056249999999999994,4
298,C ^E G A ,38.700000000000024,0.15,0
299,.A ^E ^G ,38.85000000000003,0.15,0
300,^D,39.000000000000036,0.075,5
301,.G,39.07500000000004,0.075,0
302,G ^E,39.15000000000004,0.09375,4
303,^C,39.249902343750044,0.20625,5
304,F A A,39.450000000000045,0.15,0
305,A ^F,39.600000000000044,0.15,4
306,^C A ,39.75000000000005,0.09375,4
307,.A,39.84990234375005,0.056249999999999994,0
308,A ^C ^F ,39.900000000000055,0.15,4
309,^C F A ,40.05000000000006,0.22499999999999998,4
310,A,40.27500000000006,0.075,5
311,C A ^F ,40.350000000000065,0.15,0
312,^D,40.50000000000007,0.15,5
313,^G B,40.65000000000008,0.15,4
314,B ^G,40.80000000000008,0.15,4
315,.G B ^D D,40.95000000000008,0.09375,0
316,.G B ^D D,41.049902343750084,0.056249999999999994,0
317,^D B ,41.10000000000009,0.075,5
318,.B,41.17500000000009,0.075,0
319,G B,41.25000000000009,0.15,4
320,^C,41.4000000000001,0.15,5
321,D B ^G B ,41.550000000000104,0.09375,0
322,^D,41.64990234375011,0.20625,5
323,.A ^D ^E ^C ,41.850000000000115,0.15,0
324,^C A,42.00000000000012,0.075,4
325,^C A,42.075000000000124,0.075,4
326,^E,42.15000000000013,0.09375,4
327,^C A E,42.24990234375013,0.056249999999999994,4
328,C ^D E ,42.30000000000013,0.15,0
329,A ^C,42.45000000000014,0.09375,4
330,^D,42.54990234375014,0.13125,5
331,^C A,42.675000000000146,0.075,4
332,E ^C ^C,42.75000000000015,0.3,0
333,^D A,43.05000000000015,0.15,4
334,D,43.20000000000015,0.075,0
335,A ^D,43.275000000000155,0.075,4
336,D,43.35000000000016,0.09375,0
337,D A ,43.44990234375016,0.056249999999999994,0
338,^E,43.50000000000016,0.075,5
339,F,43.575000000000166,0.075,0
340,A,43.65000000000017,0.09375,0
341,^D,43.74990234375017,0.13125,5
342,.A,43.87500000000018,0.075,0
343,^D A,43.95000000000018,0.075,4
344,^C,44.02500000000018,0.15,5
345,A,44.17500000000019,0.075,5
346,F A,44.25000000000019,0.15,0
347,F A,44.40000000000019,0.075,4
348,G,44.47500000000019,0.075,5
349,^F A A,44.550000000000196,0.09375,4
350,^E A,44.6499023437502,0.056249999999999994,4
351,.A ^C ,44.7000000000002,0.15,0
352,A ^C,44.8500000000002,0.09375,4
353,^D,44.9499023437502,0.056249999999999994,5
354,A ^C,45.000000000000206,0.075,4
355,A ^F ^C ,45.07500000000021,0.075,4
356,C ^F,45.15000000000021,0.075,0
357,^C,45.225000000000215,0.075,5
358,^C,45.30000000000022,0.075,4
359,A,45.37500000000022,0.075,5
360,.G B ,45.45000000000022,0.15,0
361,.G B ,45.60000000000022,0.075,0
362,^D B,45.675000000000225,0.075,4
363,.G B ,45.75000000000023,0.09375,0
364,B ^G ^D ,45.84990234375023,0.056249999999999994,4
365,.G ^E B ^D ,45.90000000000023,0.15,0
366,.B ^D ,46.05000000000023,0.09375,0
367,^D,46.149902343750234,0.056249999999999994,5
368,B ^D,46.20000000000024,0.15,4
369,D B ^G ^G ,46.350000000000236,0.09375,0
370,^C,46.44990234375024,0.056249999999999994,5
371,^D,46.50000000000024,0.15,4
372,C E ,46.65000000000024,0.15,0
373,G,46.800000000000246,0.15,4
374,^C,46.95000000000025,0.15,4
375,^E,47.10000000000026,0.3,4
376,^E,47.40000000000026,0.3,4
377,^C E,47.70000000000026,0.15,4
378,^D F,47.85000000000026,0.3,4
379,^F A,48.150000000000254,0.3,4
380,^E G,48.45000000000025,0.3,4
381,C E ,48.75000000000025,0.3,0
382,C,49.050000000000246,0.15,4
383,E,49.20000000000025,0.15,4
384,G,49.35000000000026,0.15,4
385,^C E,49.50000000000026,0.3,4
386,^C E,49.80000000000026,0.3,4
387,D,50.10000000000026,0.15,4
388,B G,50.25000000000026,0.3,4
389,.G ^D F ,50.55000000000026,0.3,0
390,^C,50.850000000000264,0.075,4
391,E,50.92500000000027,0.075,4
392,^C,51.00000000000027,0.075,4
393,E,51.07500000000027,0.075,4
394,C,51.150000000000276,0.075,0
395,E,51.22500000000028,0.075,4
396,^C,51.30000000000028,0.15,4
397,C ^G ^E E,51.45000000000029,0.3,0
398,E ^C,51.750000000000284,0.15,5
399,E ^C G ,51.90000000000029,0.15,0
400,.G,52.05000000000029,0.15,0
401,E ^C D .B ,52.20000000000029,0.15,4
402,.G,52.350000000000286,0.09375,0
403,E ^C,52.44990234375029,0.20625,5
404,D B ^G ,52.65000000000029,0.22499999999999998,4
405,.G,52.87500000000029,0.075,0
406,F ^D .B ,52.950000000000294,0.3,4
407,E ^C ^G ,53.2500000000003,0.22499999999999998,4
408,C,53.4750000000003,0.075,0
409,G C E ,53.5500000000003,0.22499999999999998,4
410,C,53.775000000000304,0.075,0
411,^E G C ,53.85000000000031,0.15,4
412,G E,54.000000000000306,0.15,4
413,G ^C,54.150000000000304,0.15,4
414,E G ^C ,54.30000000000031,0.3,0
415,G ^E ^C ,54.60000000000031,0.15,4
416,.G,54.75000000000031,0.09375,0
417,G,54.849902343750315,0.056249999999999994,5
418,^E,54.90000000000032,0.15,4
419,D B G ,55.050000000000324,0.22499999999999998,4
420,.G,55.27500000000033,0.075,0
421,G D,55.350000000000335,0.22499999999999998,4
422,E,55.57500000000034,0.075,5
423,G ^E ^C C,55.65000000000034,0.3,4
424,C,55.95000000000034,0.3,0
425,C ^E ^G ,56.250000000000334,0.3,0
426,E ^C,56.55000000000033,0.15,5
427,E ^C G ,56.70000000000034,0.3,0
428,E ^C D .B ,57.00000000000034,0.075,4
429,.G,57.075000000000344,0.22499999999999998,0
430,E ^C,57.300000000000345,0.075,5
431,.G,57.37500000000035,0.075,0
432,D B ^G ,57.45000000000035,0.22499999999999998,4
433,.G,57.67500000000035,0.075,0
434,F ^D .B ,57.750000000000355,0.3,4
435,C E ^G ,58.05000000000036,0.3,0
436,C G E ,58.350000000000364,0.3,0
437,C G ^E ,58.65000000000037,0.15,0
438,G E,58.80000000000037,0.15,4
439,G ^C,58.950000000000365,0.15,4
440,E ^C ,59.10000000000037,0.056249999999999994,0
441,G,59.150097656250374,0.24375,5
442,G ^E ^C ,59.40000000000038,0.15,4
443,.G,59.55000000000039,0.09375,0
444,G,59.64990234375039,0.056249999999999994,5
445,^E,59.700000000000394,0.075,4
446,D,59.7750000000004,0.075,5
447,B ^D G ,59.8500000000004,0.22499999999999998,4
448,D,60.07500000000041,0.075,5
449,.G ^D B ,60.15000000000041,0.22499999999999998,0
450,E,60.37500000000041,0.075,5
451,G ^E ^C ,60.450000000000415,0.3,4
452,C,60.75000000000042,0.3,0
453,F ^C A A ,61.05000000000042,0.15,0
454,A ^C,61.20000000000043,0.15,4
455,A ^C ^F ,61.35000000000043,0.15,4
456,.A ^C ^F ,61.500000000000426,0.3,0
457,^C A,61.80000000000042,0.075,4
458,C,61.875000000000426,0.22499999999999998,0
459,A ^C,62.10000000000043,0.15,4
460,G ^E ^C B ,62.250000000000426,0.075,4
461,^C,62.32500000000043,0.15,5
462,^C,62.475000000000435,0.075,5
463,C ^E ,62.55000000000044,0.22499999999999998,0
464,G,62.77500000000044,0.075,5
465,^G,62.85000000000044,0.3,4
466,.G ^C ^E ,63.15000000000044,0.22499999999999998,0
467,.G,63.37500000000044,0.075,0
468,G ^D B ,63.45000000000044,0.15,4
469,B ^D,63.60000000000045,0.15,4
470,F ^D ^G ,63.75000000000045,0.15,4
471,.B F ^D ^G ,63.90000000000045,0.3,0
472,F ^D ^G B ,64.20000000000046,0.15,4
473,D,64.35000000000046,0.09375,0
474,E ^C,64.44990234375047,0.056249999999999994,5
475,A ^F,64.50000000000047,0.075,4
476,F ^D,64.57500000000047,0.075,5
477,G ^E ^C ^E ,64.65000000000047,0.22499999999999998,4
478,F ^D,64.87500000000048,0.075,5
479,C ^F ^D ,64.95000000000049,0.3,0
480,E ^C ^C,65.2500000000005,0.3,4
481,.G,65.55000000000051,0.3,0
482,F ^C A ,65.8500000000005,0.15,0
483,A ^C,66.00000000000051,0.15,4
484,A ^C ^F ,66.15000000000052,0.15,4
485,.A ^C ^F ,66.30000000000052,0.3,0
486,^C A,66.60000000000053,0.075,4
487,C,66.67500000000054,0.16874999999999998,0
488,A,66.84990234375054,0.056249999999999994,5
489,^C A,66.90000000000055,0.15,4
490,G E ^C ^C ,67.05000000000055,0.3,4
491,C ^E ,67.35000000000056,0.3,0
492,G ^E ,67.65000000000057,0.22499999999999998,4
493,.G,67.87500000000058,0.075,0
494,^C,67.95000000000059,0.22499999999999998,4
495,.G,68.1750000000006,0.075,0
496,B D G ,68.2500000000006,0.22499999999999998,4
497,D,68.47500000000059,0.075,5
498,^D,68.5500000000006,0.09375,5
499,.B,68.6499023437506,0.056249999999999994,0
500,D,68.7000000000006,0.3,5
501,D,69.00000000000061,0.075,5
502,D,69.07500000000061,0.16874999999999998,0
503,C,69.24990234375062,0.056249999999999994,5
504,^C,69.30000000000062,0.15,5
505,E ^C G ^D ,69.45000000000063,0.075,4
506,^E,69.52500000000063,0.15,5
507,C,69.67500000000064,0.075,0
508,D,69.75000000000064,0.3,5
509,C,70.05000000000065,0.3,5
510,E,70.35000000000065,0.3,0
511,C,70.65000000000065,0.6,0
512,C ^E,71.25000000000064,0.15,0
513,C ^D,71.40000000000065,0.3,0
514,C,71.70000000000066,0.15,0
515,F A ,71.85000000000066,0.075,0
516,A,71.92500000000067,0.075,4
517,^F,72.00000000000067,0.075,4
518,A,72.07500000000067,0.075,4
519,^F,72.15000000000067,0.075,4
520,A,72.22500000000068,0.075,4
521,.A ^F ,72.30000000000068,0.075,0
522,A,72.37500000000068,0.075,4
523,^F,72.45000000000068,0.075,4
524,A,72.52500000000069,0.075,4
525,^F,72.60000000000069,0.075,4
526,C A,72.6750000000007,0.075,0
527,^F,72.7500000000007,0.075,4
528,A,72.8250000000007,0.075,4
529,^F,72.9000000000007,0.075,4
530,A,72.9750000000007,0.075,4
531,^E,73.05000000000071,0.075,4
532,G,73.12500000000071,0.075,4
533,^E,73.20000000000071,0.075,4
534,C G,73.27500000000072,0.075,0
535,^E,73.35000000000072,0.075,4
536,G,73.42500000000072,0.01875,4
537,C,73.44990234375072,0.056249999999999994,0
538,^E,73.50000000000072,0.075,4
539,G,73.57500000000073,0.075,4
540,E,73.65000000000073,0.075,0
541,G E,73.72500000000073,0.075,4
542,^D,73.80000000000074,0.075,4
543,G,73.87500000000074,0.075,4
544,.G ^E ,73.95000000000074,0.075,0
545,G,74.02500000000074,0.01875,4
546,^C,74.04990234375074,0.056249999999999994,5
547,^E,74.10000000000075,0.075,4
548,G,74.17500000000075,0.075,4
549,.G ^D B ,74.25000000000075,0.075,0
550,F,74.32500000000076,0.075,4
551,^D,74.40000000000076,0.075,4
552,F,74.47500000000076,0.075,4
553,^D,74.55000000000076,0.075,4
554,F,74.62500000000077,0.075,4
555,.B ^D ^G ,74.70000000000077,0.075,0
556,F,74.77500000000077,0.075,4
557,^D,74.85000000000078,0.075,4
558,F,74.92500000000078,0.075,4
559,^D,75.00000000000078,0.075,4
560,F,75.07500000000078,0.075,4
561,D,75.15000000000079,0.075,0
562,F,75.22500000000079,0.075,4
563,^D,75.3000000000008,0.075,4
564,F,75.3750000000008,0.075,4
565,C,75.4500000000008,0.075,0
566,E,75.5250000000008,0.075,4
567,^C,75.6000000000008,0.075,4
568,E,75.67500000000081,0.075,4
569,C,75.75000000000081,0.075,0
570,E,75.82500000000081,0.01875,4
571,C,75.84990234375081,0.056249999999999994,0
572,^E,75.90000000000082,0.075,4
573,E,75.97500000000082,0.075,4
574,.A ^C,76.05000000000082,0.075,0
575,E,76.12500000000082,0.075,4
576,^D,76.20000000000083,0.075,4
577,.G E,76.27500000000083,0.075,0
578,^C,76.35000000000083,0.075,4
579,E,76.42500000000084,0.01875,4
580,^C,76.44990234375084,0.056249999999999994,5
581,^C,76.50000000000084,0.075,4
582,E,76.57500000000084,0.075,4
583,F A,76.65000000000084,0.075,0
584,A,76.72500000000085,0.075,4
585,F,76.80000000000085,0.075,4
586,F A,76.87500000000085,0.075,4
587,F A,76.95000000000086,0.075,4
588,A,77.02500000000086,0.075,4
589,.A ^E F ,77.10000000000086,0.075,0
590,A,77.17500000000086,0.075,4
591,F,77.25000000000087,0.075,4
592,A,77.32500000000087,0.075,4
593,^D F,77.40000000000087,0.075,4
594,A,77.47500000000088,0.075,4
595,C F A ,77.55000000000088,0.075,0
596,A,77.62500000000088,0.01875,4
597,^C,77.64990234375088,0.056249999999999994,5
598,F,77.70000000000088,0.075,4
599,A,77.77500000000089,0.075,4
600,A G B ,77.85000000000089,0.075,4
601,B,77.92500000000089,0.075,4
602,.G ^F B ,78.0000000000009,0.075,0
603,G B,78.0750000000009,0.075,4
604,.G ^F B ,78.1500000000009,0.075,0
605,B,78.2250000000009,0.075,4
606,.G ^E ^F B ,78.3000000000009,0.075,0
607,B,78.37500000000091,0.075,4
608,.B G ^F ,78.45000000000091,0.075,0
609,B,78.52500000000092,0.075,4
610,^D G,78.60000000000092,0.075,4
611,B,78.67500000000092,0.075,4
612,D G,78.75000000000092,0.075,0
613,B,78.82500000000093,0.01875,4
614,^C,78.84990234375093,0.056249999999999994,5
615,G,78.90000000000093,0.075,4
616,^E B,78.97500000000093,0.075,4
617,C,79.05000000000094,0.075,0
618,E,79.12500000000094,0.075,4
619,^C,79.20000000000094,0.075,4
620,E,79.27500000000094,0.075,4
621,^C,79.35000000000095,0.075,4
622,E,79.42500000000095,0.075,4
623,E ^C,79.50000000000095,0.075,0
624,E,79.57500000000095,0.075,4
625,^C,79.65000000000096,0.075,4
626,E,79.72500000000096,0.075,4
627,^C,79.80000000000096,0.075,4
628,E,79.87500000000097,0.075,4
629,.G ^C,79.95000000000097,0.075,0
630,E,80.02500000000097,0.075,4
631,^C,80.10000000000097,0.075,4
632,E,80.17500000000098,0.075,4
633,E,80.32500000000098,0.075,4
634,C,80.40000000000099,0.075,0
635,E,80.47500000000099,0.075,4
636,C,80.55000000000099,0.075,0
637,E,80.625000000001,0.075,4
638,C ^E,80.700000000001,0.075,0
639,E,80.775000000001,0.075,4
640,.A G,80.850000000001,0.075,0
641,E,80.925000000001,0.075,4
642,^D,81.00000000000101,0.075,4
643,E,81.07500000000101,0.075,4
644,.G E,81.15000000000101,0.075,0
645,E,81.22500000000102,0.01875,4
646,^C,81.24990234375102,0.056249999999999994,5
647,E,81.37500000000102,0.075,4
648,F A,81.45000000000103,0.075,0
649,F,81.52500000000103,0.075,4
650,A,81.60000000000103,0.075,4
651,F,81.67500000000103,0.075,4
652,^C A,81.75000000000104,0.075,4
653,F,81.82500000000104,0.075,4
654,.A ^C ^F ,81.90000000000104,0.075,0
655,F,81.97500000000105,0.075,4
656,^C A,82.05000000000105,0.075,4
657,F,82.12500000000105,0.075,4
658,A,82.20000000000105,0.075,4
659,C F,82.27500000000106,0.075,0
660,A,82.35000000000106,0.075,4
661,F,82.42500000000106,0.075,4
662,^D A,82.50000000000107,0.075,4
663,F,82.57500000000107,0.075,4
664,B,82.65000000000107,0.075,4
665,G,82.72500000000107,0.075,4
666,.G B,82.80000000000108,0.075,0
667,G,82.87500000000108,0.075,4
