start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
13.62620680272109,13.777136507936508,101,54,1,1,1,1,1,1,1,1,1,1,1,1,1
13.219857596371883,13.370787301587303,101,64,1,1,1,1,1,1,1,1,1,1,1,1,1
12.37232925170068,12.441989115646258,100,43,1,1,1,1,1,1
11.105557823129253,11.268097505668935,96,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9.374387301587301,9.490487074829932,93,41,1,1,1,1,1,1,1,1,1,1
6.76085850340136,6.830518367346939,105,35,1,1,1,1,1,1
4.925198185941043,5.052907936507936,101,44,1,1,1,2,2,2,2,2,2,2,2
4.449189115646258,4.576898866213152,101,50,2,1,2,2,2,2,2,2,2,2,2
