0,Note,Time,Delay,Channel
1,D,0.0012966770833333333,0.248962,12
2,.A,0.248962,0.248962,12
3,E,0.497924,0.248962,12
4,D,1.991696,0.202281625,12
5,.A,2.199164333333333,0.248962,12
6,E,2.448126333333333,0.248962,12
7,A,2.6970883333333333,0.248962,12
8,G,3.1950123333333336,0.248962,2
9,^E,3.4439743333333332,0.015560125,3
10,.A,3.45823778125,0.23340187499999998,0
11,^D,3.941898333333333,0.248962,12
12,.A,4.190860333333333,0.248962,12
13,E,4.439822333333334,0.09336074999999999,12
14,A D,4.5409631458333335,0.248962,12
15,.A,4.789925145833333,0.248962,12
16,E,5.038887145833333,0.248962,12
17,G,5.536811145833332,0.497924,4
18,.A,6.0347351458333325,0.497924,0
19,D .A,6.532659145833333,0.248962,6
20,.A,6.781621145833333,0.015560125,6
21,E .G D,6.802367979166666,0.046680374999999996,6
22,G .B,6.843861645833333,0.077800625,12
23,.A,6.9268489791666665,0.015560125,12
24,.G D,6.948892489583333,0.108920875,12
25,.A D,7.0604067187499995,0.015560125,6
26,.A,7.073373489583333,0.015560125,6
27,E,7.08374690625,0.015560125,6
28,A,7.104493739583333,0.077800625,6
29,G,7.291215239583334,0.108920875,2
30,^E,7.39494940625,0.03112025,3
31,^D .A ,7.623164572916667,0.140041125,6
32,.A,7.768392406250001,0.0622405,6
33,.G E D,7.830632906250001,0.046680374999999996,6
34,G .B,7.8824999895833345,0.108920875,12
35,D,8.118495218750002,0.077800625,12
36,^D .G .B,8.201482552083338,0.140041125,6
37,^E .A ,8.344117031250004,0.23340187499999998,6
38,.B E,8.576222229166673,0.015560125,6
39,E,8.631979343750007,0.077800625,12
40,E .B,8.738306864583341,0.077800625,6
41,D .B,8.821294197916675,0.497924,12
42,.A,9.319218197916676,0.497924,6
43,D .B,9.817142197916677,0.264522125,12
44,.B,10.086851031250012,0.015560125,6
45,D,10.097224447916679,0.046680374999999996,6
46,.G,10.149091531250011,0.248962,6
47,E .A,10.398053531250012,0.497924,6
48,D,10.895977531250013,0.497924,12
49,.A,11.393901531250012,0.124481,12
50,D,11.519679208333347,0.4356835,6
51,A,11.950176000000013,0.248962,12
52,D,12.199138000000014,0.248962,12
53,G,12.448100000000014,0.248962,2
54,^E .G .A,12.697062000000015,0.248962,6
55,^D A .A ,13.194986000000016,0.248962,6
56,.A,13.443948000000018,0.202281625,6
57,.G E D,13.651416333333351,0.09336074999999999,6
58,G .B,13.736997020833352,0.0622405,12
59,.A,13.792754135416684,0.015560125,12
60,D .G,13.812204291666685,0.108920875,12
61,.A D,13.919828489583352,0.077800625,6
62,.A,13.997629114583352,0.03112025,6
63,^E,14.028749364583353,0.108920875,6
64,^G,14.14026359375002,0.23340187499999998,6
65,^D,14.415159135416689,0.15560125,2
66,A D,14.577243770833356,0.077800625,6
67,.A,14.649857687500024,0.046680374999999996,6
68,.G E D,14.69135135416669,0.0622405,6
69,G .B,14.753591854166691,0.015560125,12
70,D,14.763965270833358,0.0622405,12
71,^D .G .B,14.828799125000026,0.09336074999999999,6
72,^E .A ,14.919566520833362,0.046680374999999996,6
73,.B E,14.96106018750003,0.015560125,6
74,E,15.453797479166697,0.248962,12
75,E .B,16.2006834791667,0.451243625,6
76,D,16.657113812500032,0.497924,12
77,.A,17.155037812500034,0.497924,6
78,D,17.65296181250003,0.497924,12
79,.B,18.150885812500032,0.248962,6
80,D,18.39984781250003,0.248962,6
81,.G,18.64880981250003,0.248962,6
82,.B E,18.89777181250003,0.497924,12
83,D,19.39569581250003,0.497924,12
84,D,20.14258181250003,0.248962,6
85,.A,20.391543812500032,0.248962,6
86,D,20.64050581250003,0.248962,6
87,D,20.889467812500033,0.248962,12
88,G E,21.138429812500032,0.497924,12
89,B,21.636353812500033,0.497924,12
90,A,22.134277812500034,0.248962,6
91,.A,22.383239812500033,0.248962,12
92,B D ,22.88116381250003,0.248962,6
93,E,23.130125812500033,0.497924,6
94,A,23.628049812500034,0.497924,6
95,^D A ,24.125973812500035,0.248962,6
96,.A,24.374935812500034,0.248962,6
97,D,24.623897812500033,0.248962,6
98,D,24.87285981250003,0.248962,12
99,G E,25.12182181250003,0.497924,12
100,B G,25.61974581250003,0.497924,12
101,A,26.11766981250003,0.0622405,6
102,A,26.179910312500027,0.18672149999999998,7
103,E,26.366631812500028,0.497924,12
104,.A G,26.86455581250003,0.248962,6
105,^G,27.11351781250003,0.248962,7
106,.A,27.61144181250003,0.248962,6
107,E D,28.109365812500027,0.497924,6
108,.A,28.607289812500028,0.497924,12
109,D,29.10521381250003,0.248962,12
110,G,29.354175812500028,0.497924,12
111,A,29.85209981250003,0.248962,12
112,A .G,30.10106181250003,0.248962,6
113,D,30.350023812500034,0.248962,6
114,B G,30.598985812500032,0.497924,6
115,A E,31.096909812500034,0.497924,6
116,D,31.594833812500035,0.248962,12
117,D,31.843795812500034,0.248962,12
118,A .G,32.09275781250003,0.248962,6
119,D,32.34171981250004,0.248962,6
120,B G,32.59068181250004,0.497924,6
121,A E,33.08860581250004,0.497924,6
122,D,33.586529812500046,0.248962,12
123,D,33.835491812500045,0.03112025,12
124,.A,33.866612062500046,0.046680374999999996,6
125,E,33.91977582291672,0.108920875,12
126,D,34.02740002083338,0.0622405,12
127,.A E,34.089640520833385,0.046680374999999996,6
128,.B,34.14150760416672,0.0622405,12
129,D .B,34.20374810416672,0.015560125,12
130,.G E,34.21412152083339,0.03112025,6
131,.G,34.24524177083339,0.046680374999999996,6
132,D,34.285438760416724,0.03112025,12
133,G E,34.316559010416725,0.482363875,12
